LIMIT_BAL,GENDER,MARRIAGE,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
160000,1,1,60,18056,19385,20093,20643,20920,21336,1626,1334,884,758,763,942,NO
350000,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,YES
20000,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,YES
20000,2,2,28,5741,5155,5754,5150,858,0,0,2294,0,1056,0,935,NO
100000,1,1,47,72703,74147,76305,77855,78961,80452,2653,3352,3413,3000,2919,2944,NO
30000,2,2,24,0,0,1469,2432,827,0,0,1469,1008,300,0,0,NO
150000,1,2,22,82791,82533,77002,45340,36352,36499,3187,2381,1579,1265,1584,597,NO
30000,2,1,57,347,1353,78,135,68,193,1353,78,135,68,423,140,YES
50000,1,2,23,47385,48790,19306,19857,20361,20051,2472,1234,785,900,2800,1500,NO
240000,2,1,55,80199,82300,0,0,0,21585,3900,0,0,0,21585,0,NO
220000,1,2,28,205130,212060,225462,116915,116021,114001,9975,19254,0,8500,0,8000,YES
50000,2,1,49,47934,48950,47891,98284,19950,20007,2100,0,5400,1000,900,1000,NO
50000,2,2,45,3740,4382,5008,5627,6159,6677,1100,1091,1100,1000,1000,1000,NO
120000,2,2,37,744,744,744,744,1188,594,444,444,444,888,0,888,YES
150000,1,1,41,78354,69250,69790,71535,73131,72502,2507,3001,3001,3013,3133,3000,NO
230000,2,1,40,33907,35038,36574,36985,37701,30735,2000,2100,1500,1000,1000,1000,NO
150000,1,2,27,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,NO
380000,2,1,45,220208,225537,230898,237118,240452,245499,9000,9000,10068,8768,9087,9133,NO
50000,2,1,48,41842,42422,43050,43650,45217,46044,1984,2019,2026,3000,2000,1500,YES
80000,2,2,46,76184,78306,79835,40499,41346,42348,3345,3344,1447,1497,1686,1509,NO
200000,2,2,32,165074,170905,186093,188139,141208,144242,10000,20000,6000,5300,5500,4600,NO
150000,2,1,26,0,0,0,0,741,0,0,0,0,741,0,1669,NO
200000,2,2,31,167358,175635,174261,179026,181658,185523,11000,3000,7001,5000,6200,10007,NO
260000,1,2,48,266762,268508,266858,194413,189687,162473,11500,10000,5731,5654,5275,4000,NO
10000,2,2,22,10012,9784,9473,8947,9135,8613,2452,7,308,320,328,1000,YES
30000,2,2,42,26012,27175,27822,28481,28265,28852,2000,1577,1626,800,814,629,YES
200000,2,1,49,1248,0,94,1712,9549,1060,0,94,1712,9549,1060,0,NO
310000,1,2,38,995,988,993,993,1495,995,993,1005,1000,1502,1000,1000,NO
180000,2,2,31,0,0,0,0,0,0,0,0,0,0,0,1576,NO
20000,2,2,37,16174,15617,16646,17648,18819,17992,0,1285,1287,1458,0,644,YES
20000,2,2,23,13884,16344,15784,17517,17097,18654,3000,0,2000,0,2000,0,YES
190000,2,2,28,141693,143464,146943,151905,153538,156664,5618,5795,7408,5645,5753,6370,NO
80000,1,2,28,15268,5135,0,0,0,0,1315,0,0,0,0,0,NO
50000,2,2,26,39052,44416,43407,44382,45672,46758,6000,0,2000,2000,2000,2000,NO
50000,1,1,49,25801,-1032,6910,6314,18544,12894,0,9000,88,18596,5023,5028,NO
20000,1,2,25,18193,18804,19324,18692,16035,12262,1800,1200,559,532,424,620,NO
400000,2,1,32,7217,-507,-3,8067,1154,2061,0,1000,8070,1154,2061,0,NO
200000,1,2,30,416,416,416,416,416,0,416,416,416,416,0,832,NO
500000,2,2,37,6364,1625,517,0,1450,2668,1625,517,0,1450,2668,1480,NO
180000,2,1,49,106,3166,106,59,-47,347,3166,106,59,47,570,106,NO
100000,1,2,27,99777,99479,94028,14578,33254,16723,4252,2620,408,26130,653,35012,NO
100000,2,1,35,28428,29753,30900,0,0,0,1800,1900,0,0,0,0,NO
100000,2,2,24,93330,95285,96674,97983,102803,100960,4400,3800,3800,7300,0,679,YES
20000,2,2,22,483,480,390,390,390,390,487,390,390,390,390,390,NO
360000,2,1,42,179851,186961,201703,189455,194373,207022,10005,20117,15018,10027,20057,17000,NO
500000,2,2,25,119193,163856,170201,162212,145184,118467,70005,10051,6119,7303,15090,10191,NO
30000,1,2,26,27172,27000,780,0,30525,0,1000,780,0,30525,0,0,NO
150000,2,2,28,65809,55997,46392,36172,25767,16791,1498,1614,1227,655,2000,5000,YES
360000,1,2,33,714,-68,-68,-68,4132,-2,7,0,0,4200,48,5500,NO
30000,2,1,45,15667,12110,14904,14340,15131,16909,12110,3000,0,1000,2000,0,YES
70000,1,1,55,20205,22856,22202,24326,23636,25350,3000,0,2500,0,2100,1100,YES
230000,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,NO
400000,1,1,38,23052,7754,13052,12639,12315,7831,8025,13972,13046,13040,7923,14533,NO
300000,2,2,30,10915,3469,2316,58284,6877,5970,3480,3016,58438,20,5987,2795,NO
50000,2,2,23,47333,11354,12367,12612,12875,13131,1193,1206,451,466,469,638,NO
150000,2,2,25,87822,83850,56931,96867,95085,69199,2575,2569,45000,5000,3312,1598,NO
260000,1,1,50,655,1182,1076,696,1012,530,1076,1076,0,1012,530,696,YES
20000,1,1,62,19724,19581,0,0,0,0,1000,0,20500,0,0,0,YES
180000,1,1,42,26883,27884,28958,29864,30632,31274,1452,1526,1432,1200,1072,1326,YES
100000,2,1,33,82308,83994,85688,86643,88280,90054,3261,3307,2581,2502,2525,2600,NO
200000,1,1,36,2346,4802,4579,5840,5603,6352,2500,0,1500,0,1000,1000,YES
260000,1,2,29,128208,100939,92549,90038,88772,111287,17000,6000,5000,6500,25000,4000,NO
100000,2,1,49,1261,1261,1261,390,390,390,1261,1261,390,390,390,0,NO
130000,1,2,32,65599,63875,57122,56003,57992,61049,3000,3000,4000,4000,4000,5000,NO
410000,2,1,46,0,0,0,0,0,0,0,0,0,0,0,0,YES
50000,1,2,41,48238,35194,9802,26781,28542,29235,4866,126,58542,3032,2000,2000,NO
270000,2,2,29,39004,28963,23021,17934,13650,12864,1520,1719,1200,1000,2000,3022,NO
360000,2,2,32,167232,166848,149903,138091,138123,140324,6121,7294,6135,4504,4669,4060,NO
290000,2,1,36,154336,125684,111298,82204,82792,83832,3600,3010,3000,2500,3000,2500,NO
500000,1,1,46,4031,3684,7544,14459,9736,9123,3709,7594,14484,9762,9142,17241,NO
200000,1,1,43,1435,1270,3783,2522,1261,1436,1270,4000,0,0,1436,1261,NO
200000,1,2,38,5607,0,316,499,672,100,0,316,499,672,100,0,NO
180000,2,1,32,5244,8135,12621,17987,-99,-99,3000,5000,15000,0,0,0,NO
100000,1,2,30,44953,46922,48677,49496,51010,32630,3000,3000,2000,2000,2000,2000,NO
20000,1,2,25,5347,-1077,3347,4426,1906,942,5006,5000,2000,0,900,0,NO
40000,2,2,26,36835,37528,35964,34258,516,38432,2000,2000,5000,516,39235,2000,NO
50000,2,1,35,50202,39765,14565,15421,16061,4344,1200,5000,1500,1000,500,2000,NO
200000,1,2,30,111053,112269,76726,72487,74108,67036,5020,4005,2800,3300,3000,2700,NO
500000,2,1,38,0,0,2331,0,0,2199,0,2331,0,0,2199,0,NO
100000,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,NO
200000,2,1,32,-400,163,163,2231,2048,4732,563,0,2250,0,2732,0,NO
30000,2,1,25,26277,25896,27460,27735,27711,28643,2000,2000,2000,2000,1500,1500,NO
210000,1,2,39,28435,7615,0,0,0,0,7637,0,0,0,0,14263,NO
20000,1,1,43,227,20351,20237,19339,19450,19337,22359,1305,1258,1459,3457,1700,NO
80000,2,1,50,7506,0,0,0,0,0,0,0,0,0,0,3106,NO
140000,2,2,26,118425,120970,123141,124622,125865,128479,6000,5600,5000,4800,4800,4700,YES
210000,2,1,42,7065,1459,1835,2396,0,0,1459,1835,2396,0,0,0,NO
140000,2,2,26,141057,144306,141949,141345,136379,126211,7200,19000,10400,0,4931,9100,NO
370000,2,2,28,577,27895,-4247,4347,5562,0,63895,0,8694,5562,0,3500,NO
20000,2,2,24,24146,25374,19075,18907,18507,20046,2024,2000,1005,1188,2002,1015,NO
200000,2,1,30,140327,143137,145374,147273,149244,151973,6600,6000,5860,6000,5000,0,NO
120000,2,1,35,525,2458,8067,802,2706,3597,2458,8152,802,2706,3597,1400,NO
280000,2,1,37,733,168,786,1028,889,698,168,786,1028,698,0,0,NO
200000,2,1,50,411,453,348,359,672,1620,453,348,359,672,1620,384,NO
50000,2,1,47,46666,47606,48350,48786,49277,50151,2100,2200,2000,2000,1755,1804,YES
360000,2,1,52,0,0,0,0,0,0,0,0,0,0,0,207,NO
50000,2,1,30,1032,1464,1722,316,2615,2104,1464,1722,316,2615,2104,3379,NO
20000,2,2,21,21003,20260,9686,0,6884,0,39,0,5000,13749,0,0,YES
170000,2,1,43,38137,39135,39872,40693,41334,42118,1934,1671,1657,1463,1666,1529,NO
80000,1,2,27,40612,41934,43261,44537,45794,47893,2000,2000,2000,2000,3000,4000,NO
50000,1,2,31,48657,45079,47714,19586,19143,20051,0,4300,2150,0,1204,1000,NO
130000,2,2,33,127781,122319,107674,89780,90625,90492,4700,3500,3200,3200,3300,3100,NO
80000,2,1,52,18100,6826,7582,8082,8082,8082,1244,1000,500,0,0,0,NO
390000,1,1,39,7831,3844,5797,7657,4086,5795,8,5806,7667,95,5804,4721,NO
50000,1,2,46,5942,5444,2464,2521,-1,167,1056,1000,57,0,168,1002,NO
210000,2,1,26,5589,2687,3746,5000,5618,3618,14,4062,5005,5618,0,1354,NO
20000,2,2,27,16732,17866,17276,17514,18462,18036,1700,0,800,1361,0,800,YES
240000,1,1,42,795,1916,1530,2961,5962,7336,1921,1534,2961,3001,2024,1000,NO
160000,2,2,39,2828,1473,8404,8875,8509,4630,1473,8404,8875,8509,4630,2038,NO
240000,2,2,29,59,548,208,0,44,19,548,208,0,44,0,643,YES
30000,2,2,23,19769,24285,26143,26929,19610,20591,5896,3002,2130,2,3004,8013,NO
60000,2,2,44,43221,41539,40356,39672,39863,40319,2021,1918,1390,1576,1647,1516,NO
260000,1,2,36,334214,310546,288566,291597,214353,216238,12000,11000,11000,8000,8500,8300,YES
50000,1,2,22,38251,34489,32252,6182,17118,8922,4000,1500,1500,2500,500,400,NO
50000,2,2,25,37647,37102,36238,36374,35229,34365,0,0,1000,0,0,3000,YES
10000,1,2,31,5062,5687,6132,5851,5735,6087,1259,1100,197,362,1000,1000,NO
160000,2,2,28,110819,107629,113902,115543,118353,116298,0,9600,5000,4800,0,3900,YES
140000,2,2,48,129915,132240,111948,58672,59199,54286,6000,3079,3000,2000,2000,56793,NO
100000,2,2,29,75912,85276,88498,90289,92485,95630,10000,4000,2600,3000,4000,5000,NO
240000,2,2,38,167856,172145,178840,186168,166745,165582,7000,10000,10000,10000,5000,10000,NO
320000,1,2,29,838,4288,24495,29226,41415,20738,4309,24495,5036,20004,1250,9,NO
30000,1,1,26,-201,349,-199,0,199,199,550,0,199,199,0,3915,NO
290000,2,2,47,1163,6619,0,28974,7524,0,6650,0,28974,0,0,0,NO
340000,1,1,35,292302,88857,92068,91367,89601,86899,3904,4708,3163,3209,3102,3194,NO
140000,1,2,43,138859,141393,135784,136258,137747,138593,5100,4779,6000,6000,6000,5200,YES
500000,2,1,54,428841,432871,436858,432945,338417,318436,15703,12000,15236,98363,11000,9000,NO
100000,2,1,35,5830,6694,7855,8076,8297,9349,1118,1279,500,500,1349,1691,NO
210000,1,2,47,-163,-163,-163,-65167,-168,2999,0,0,5530,84332,21500,30000,YES
50000,1,2,43,50517,48230,42674,4593,18007,18230,2015,1882,2119,45800,662,1000,NO
500000,2,1,52,144430,50001,62622,166818,78909,40268,50133,62646,166853,79331,40268,66607,NO
230000,2,2,27,46628,45253,10507,6742,4387,1670,0,1000,135,4387,1670,2798,NO
70000,2,2,23,17461,16892,18013,19315,19859,19390,0,1400,1600,1000,0,1000,YES
200000,2,1,29,21326,30928,124497,126854,139660,145455,10000,95000,4552,15002,8000,0,NO
350000,2,2,30,856,187,375,187,242,184,187,376,187,243,184,828,NO
180000,2,2,26,1728,1539,2703,1650,0,0,0,2703,0,0,0,0,NO
20000,1,2,41,9913,3261,1491,390,390,390,50,1491,2500,390,390,0,NO
50000,1,2,49,7282,8307,9709,9404,10254,9940,1300,1700,0,1000,0,200,NO
160000,2,2,25,227,0,354,355,47,605,861,354,1,48,906,0,NO
20000,1,1,38,2638,3016,3274,7028,1839,2985,3016,3282,7055,1839,2985,4988,NO
100000,2,3,47,43175,42669,42238,41646,40976,40503,1680,1722,1603,1406,1598,1502,NO
240000,1,2,43,73462,82677,76248,79684,58231,7100,65361,30646,70204,10000,7100,8318,NO
500000,1,1,57,4560,600,0,51697,37511,1685,600,0,51697,37511,1685,414,NO
220000,1,2,31,224244,210290,179645,166753,82058,20650,0,6800,6640,4100,1100,0,YES
150000,2,1,25,29823,25968,24823,22908,19325,12854,1630,7000,5000,3000,257,40825,NO
360000,1,2,30,11487,307,400,589,956,1383,307,400,589,956,1383,448,NO
50000,1,1,40,0,0,0,0,0,0,0,0,0,0,0,200,NO
500000,2,2,44,29996,10625,14567,0,3808,6751,10625,14573,0,3808,6751,0,NO
500000,1,2,43,37575,105652,51072,77094,77669,42059,107243,52090,78372,78949,42985,62793,NO
390000,2,2,39,53386,52746,55535,57154,58774,62372,2000,5000,3000,3000,5000,3000,NO
50000,2,2,30,30145,26212,17354,18157,18952,14036,5000,2000,1000,1000,1000,1000,NO
120000,2,2,53,118676,119177,118068,120457,90843,91267,4210,4435,4592,3171,3256,3260,NO
200000,2,2,29,1467,439,2257,43720,43968,45182,439,2000,42000,1700,2000,1700,NO
70000,1,2,34,53972,23149,23968,25559,26134,26715,1700,1500,2000,1000,1000,2000,NO
30000,2,1,24,150,150,150,150,150,300,0,0,0,0,150,0,NO
440000,2,2,28,412962,409812,393255,370202,258387,255740,15000,20000,15305,10070,15037,10052,NO
270000,1,1,48,53624,67736,63082,73568,77642,73452,15018,0,20000,5000,10000,0,YES
200000,1,1,43,1243,1435,1270,3783,2522,1261,1453,1270,4000,0,0,1436,NO
500000,1,2,41,326,628,6290,11604,24679,8642,628,6290,6000,14000,8642,326,YES
510000,1,2,30,548,0,0,0,0,1769,0,0,0,0,1769,0,NO
20000,2,2,46,942,942,9849,3870,6630,1170,942,9849,3870,6700,4780,150,NO
50000,2,1,23,37586,38866,19240,20256,20918,22081,2000,1322,1338,1000,1500,1000,YES
500000,1,2,30,309558,315956,307896,241206,242481,230232,13749,11360,9572,7110,14470,7610,NO
610000,2,1,50,10579,11299,7380,3755,20515,11497,11299,9710,3769,20515,0,1070,NO
20000,1,2,43,5909,8134,7859,9518,9216,10067,2500,0,1800,0,1000,0,NO
450000,2,1,41,104624,28114,19758,12518,18328,14879,28114,1424,12518,18328,14879,34744,NO
200000,2,1,58,3035,199602,720,0,0,1500,199646,720,0,0,1500,185652,NO
80000,2,1,40,75768,78069,79196,25722,26261,26784,3500,2934,897,929,935,984,NO
180000,2,1,63,1344,0,0,0,0,0,0,0,0,0,0,0,YES
20000,1,2,25,15006,16166,17160,16760,16760,0,1406,1400,0,0,0,0,NO
210000,2,1,35,64740,66692,68579,70036,71706,73162,3000,3000,2600,2800,2800,2900,NO
230000,2,1,32,195126,88743,92195,94814,98182,98457,5000,5000,5000,5000,4000,5000,NO
360000,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,NO
200000,2,2,29,98700,0,0,0,0,-3500,0,1000,0,0,0,3976,NO
270000,2,1,37,265044,60052,68660,77184,85591,101945,73000,10000,10000,10000,20000,25000,NO
400000,2,2,24,14925,12559,3926,500,1236,11975,5000,3926,500,1236,11975,253,NO
60000,2,1,33,58203,36367,20934,20694,20175,19421,1506,1298,1000,721,811,599,NO
140000,2,1,33,55222,54293,53294,51558,52800,51806,2510,2450,1676,1900,1826,3968,YES
170000,1,1,45,360,360,360,360,360,870,360,360,360,360,870,0,NO
30000,1,2,22,30455,30403,30454,29227,28929,29484,1515,1455,1028,1044,1420,1111,NO
280000,2,2,24,316,316,3861,316,10800,9099,316,3861,316,10800,382,5000,NO
350000,2,2,44,314607,322032,327193,333278,340791,348006,14000,12000,13000,13000,13000,12200,YES
30000,2,1,37,3860,780,27557,28433,29477,28910,780,27557,2000,1500,1100,1500,NO
30000,2,2,41,24217,24216,25254,27099,30297,28817,2000,3000,3000,5000,0,1500,NO
20000,1,2,44,17636,17947,17914,18357,19155,10200,1375,1122,565,1000,204,0,YES
50000,2,2,22,45417,45009,44639,52198,43181,31473,2000,2000,10052,2000,1136,2000,NO
450000,1,2,32,1270,1570,0,0,0,144,1580,0,0,0,144,236,NO
100000,2,1,29,75242,73482,76628,82320,83359,85837,0,5000,7000,2500,4000,0,NO
50000,1,2,35,50481,48264,19142,18188,18397,18161,3183,1565,7240,795,1000,673,YES
320000,2,1,28,320635,313060,293055,269585,248093,239025,12500,22,11155,9100,8700,9183,YES
340000,2,2,44,142836,145125,146682,150407,147868,149349,7000,5500,6027,5328,5390,6047,YES
100000,1,1,49,63977,64854,69258,67546,71938,73605,2500,6100,0,5500,3000,0,YES
100000,2,2,24,3587,660,6010,2789,2973,3611,660,6010,2789,2973,3611,11880,NO
50000,2,1,56,63348,62934,60513,18712,17015,20284,2400,2500,1000,1000,5000,2000,NO
160000,1,1,44,151394,153702,156778,148292,115841,116972,5500,7054,6511,4500,4500,4500,NO
10000,1,2,32,9001,8322,8630,8630,7850,8150,0,1400,0,0,1600,0,YES
30000,2,2,52,19629,20639,22302,23208,21822,16624,1340,2000,1800,0,641,463,NO
180000,2,1,41,22777,20311,20726,22111,25560,2461,20328,20789,22169,25560,2461,10947,NO
20000,1,1,31,21635,19749,19469,19856,19147,20369,0,1303,690,851,1700,0,YES
130000,2,2,27,124769,127966,119008,46659,47588,47698,5400,3941,1742,1671,1712,1730,NO
50000,2,2,28,40527,42066,41126,40165,42683,43843,2500,0,0,3200,2000,1700,NO
230000,2,1,44,54798,11632,4987,6222,15121,17425,11632,4987,6222,15121,17425,17007,NO
360000,1,1,56,22000,7746,1198,2087,1026,1026,7772,1198,2097,1026,1026,1019,NO
200000,2,2,29,61099,64160,76593,93988,50292,10510,4160,14593,20150,0,5739,12050,NO
50000,1,1,42,47838,49246,50376,9408,9605,9806,2180,2310,336,348,360,349,NO
180000,1,1,49,1092,1733,1405,-434,-434,-434,1733,0,0,0,0,0,YES
50000,2,2,42,35539,38246,37332,39702,38932,41770,3600,0,3000,0,3500,3387,YES
50000,2,1,35,40506,41742,43157,14510,14963,16580,5000,3000,2000,500,2000,5000,NO
140000,2,2,33,316,316,13816,316,316,316,316,13816,316,316,316,316,NO
30000,1,2,29,25264,24560,29128,29845,30257,30779,0,5000,1500,1200,1300,0,YES
70000,1,2,27,58009,56479,63633,64500,62867,64210,0,8100,2500,0,2500,2455,YES
80000,2,1,45,81328,82150,0,0,0,0,3750,0,0,0,0,0,NO
150000,2,2,37,0,0,596,22131,0,1596,0,596,22131,1980,1596,4617,NO
250000,1,2,30,2729,2538,6244,1297,1763,1907,2543,6247,1300,1766,1912,1000,NO
110000,1,1,48,65070,69480,67800,69182,73431,72132,5500,0,2512,5400,0,3000,YES
50000,1,2,33,48058,49348,41707,29358,29860,30461,2097,1456,1200,1100,1076,1200,YES
500000,2,1,43,374802,355323,352868,353297,377371,365278,14000,14500,13000,13000,15000,15000,NO
50000,1,2,55,11045,3115,7161,5351,791,47774,3115,7161,5351,791,46983,2025,NO
60000,1,1,41,27130,32932,31938,1236,720,16884,6300,0,1236,720,17000,0,YES
280000,1,2,37,1152,49293,44707,39607,37542,34812,49349,3045,5028,5034,5024,5002,NO
360000,2,1,44,0,0,0,0,0,0,0,0,0,0,0,0,YES
180000,2,1,24,6272,0,0,1000,2190,0,0,0,1000,2190,0,384,NO
240000,2,2,29,92076,84598,90102,90198,89822,95856,5006,9002,7000,5049,21862,5529,NO
80000,2,1,34,4269,4057,5326,5092,6008,5618,0,1500,0,1000,0,1000,YES
190000,1,1,44,197494,194913,192896,116537,112086,108660,7200,8000,4100,4000,5000,7000,NO
140000,2,1,62,142250,142172,141738,141524,141845,142150,5200,5100,5000,5200,5100,5200,NO
20000,2,2,22,15169,17793,17207,20409,20844,20349,2874,0,3490,900,0,361,NO
500000,1,1,36,25334,6834,2914,-341,38853,0,6867,2929,0,39194,0,0,NO
20000,1,1,38,9599,9296,11813,11327,12137,11799,0,2676,0,1000,0,582,NO
360000,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,NO
10000,2,2,23,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,YES
50000,2,2,35,2628,1000,2050,3000,0,0,1000,1050,1000,0,1000,0,NO
210000,1,2,27,25025,25336,26029,26816,21116,10721,5000,4000,5000,3000,3000,3500,NO
130000,2,2,34,66803,27910,24976,27648,29962,27422,3000,3000,3000,3000,5000,3000,NO
180000,2,2,28,99307,104403,110366,101550,98615,49730,6700,10605,0,4751,1754,0,YES
260000,2,1,35,1013,0,0,6895,3718,0,0,0,6895,0,0,0,YES
50000,2,2,25,42056,46024,45452,45450,41154,39034,5000,2000,1500,2000,4000,1364,YES
100000,2,2,24,177646,94299,96389,97571,86202,92282,7900,4500,3800,3500,7500,3500,NO
360000,2,1,56,60206,7690,0,0,0,6232,7690,0,0,0,6232,158,NO
250000,1,1,38,67788,22453,13683,22970,5409,4490,5080,5028,15127,8028,5021,6032,YES
420000,2,2,31,233413,241503,277447,287781,294010,319257,12000,40000,15000,11000,30000,15000,YES
170000,1,1,42,0,0,0,0,0,2485,0,0,0,0,2485,7797,NO
50000,1,1,25,-8,37230,10496,3614,2254,1494,18631,1000,0,0,0,0,YES
170000,1,1,46,1804,1804,1804,1804,3608,1804,1804,1804,1804,3608,0,1804,YES
80000,2,2,33,73132,74668,77427,80700,15525,81621,2710,4000,5000,15525,81621,2493,NO
410000,2,2,25,4151,4357,10513,9137,7781,28870,4357,10513,9137,7781,28870,15000,NO
50000,2,2,24,45049,43379,46097,44187,43165,37967,0,3628,8,1500,1490,1303,YES
20000,2,1,36,16161,17596,17031,19715,19806,18747,2000,0,3300,700,0,1200,NO
500000,2,1,35,416,258,1563,21557,14802,19552,258,1563,21557,1000,8000,23762,NO
80000,2,1,45,17613,19009,20361,18722,12514,8905,2000,2000,1009,0,2000,0,NO
50000,2,1,35,0,0,0,0,0,0,0,0,0,0,0,0,NO
50000,2,1,50,12699,13734,17634,17053,17394,18563,1247,4147,0,624,1451,0,NO
120000,1,2,28,4660,5929,1774,76528,73164,72721,6074,1774,119366,3484,2600,3000,NO
80000,1,2,27,46089,4840,0,0,0,0,4840,0,0,0,0,0,NO
500000,2,2,38,18410,-10,1429,-601,120195,976,0,1439,0,120796,981,4829,NO
30000,2,2,33,25498,26149,26716,26918,27089,26277,1451,1408,1000,964,1136,716,YES
350000,2,1,48,311013,305633,301114,285750,289399,284597,11019,10728,9812,10397,10099,9967,NO
20000,2,2,22,390,390,0,780,0,0,390,0,780,0,0,0,NO
50000,1,1,48,6300,0,0,0,0,5275,0,0,0,0,5275,0,NO
150000,2,2,28,147933,111608,91705,32907,0,0,3202,20088,700,0,0,0,NO
490000,1,2,33,59016,16355,24307,21136,24758,21817,0,24307,12396,13000,10000,88,NO
150000,2,1,34,83000,88000,93000,98000,100000,0,5000,5000,5000,2000,0,0,NO
140000,1,1,73,135206,135316,134943,135772,138675,137197,5082,5008,5000,6016,5018,5264,NO
230000,1,2,29,-4,1496,4872,0,1241,-383,1500,5000,0,1241,0,2000,YES
160000,2,1,45,227,-385,-379,-1464,2110,1462,280,6,75,3574,5,246,NO
330000,2,1,50,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,NO
80000,2,2,25,259,259,0,0,0,0,0,0,0,0,0,0,NO
50000,1,2,29,32312,24213,24278,24750,0,0,1700,2000,1300,0,0,0,NO
300000,2,1,36,540,1283,843,0,444,0,1283,843,0,444,0,0,NO
250000,2,1,43,1041,6854,3774,4508,2916,4969,6854,0,4508,2916,4969,0,NO
200000,2,2,36,1371,4068,0,0,0,980,4077,0,0,0,980,0,NO
500000,1,2,29,29378,20154,11963,8839,2678,3028,5000,8000,3000,1000,3028,8878,NO
200000,2,1,38,780,0,390,390,390,390,0,390,390,390,390,390,NO
30000,1,2,47,15783,15237,15693,16928,18299,20129,0,1000,1500,1659,2129,0,YES
80000,2,2,24,12098,11607,14814,14163,13770,15323,0,3412,0,0,1810,23,NO
60000,2,2,23,56250,54971,55079,55525,56634,57052,2000,2100,2000,2000,2100,2050,NO
140000,1,2,43,128947,106671,101362,87420,88774,81869,4039,7010,2359,7617,2760,2366,NO
110000,1,1,44,82503,84214,90877,92986,49901,49649,3083,9563,4000,1800,2000,2000,NO
60000,2,1,39,56045,59524,58563,56831,53628,34490,5000,2000,1000,3000,8000,0,NO
240000,1,3,35,18392,16427,16475,14648,9384,8171,1505,1327,1500,500,500,2000,NO
90000,2,1,53,88363,87235,88338,78994,50095,48987,3200,4000,2602,2000,3000,2000,YES
80000,2,1,36,1069,1460,4337,0,2649,708,2000,4507,999,2649,787,288,NO
80000,1,2,23,71528,69817,70719,39288,40500,41668,0,2131,2000,2000,2000,3000,NO
50000,1,2,26,49644,94883,42097,32394,16658,17006,2047,5728,1300,1194,617,650,YES
260000,1,2,27,256324,250666,245741,240132,234520,227149,10000,9000,10340,11500,8042,14000,NO
220000,2,2,31,124281,84575,93180,99097,106391,97337,10000,10000,8000,10000,10000,12097,NO
80000,1,2,26,74487,76126,69856,48816,48476,48448,7576,3000,1800,1800,2000,2000,NO
380000,2,1,51,0,0,0,0,630,1297,0,0,0,630,1613,1618,NO
